uga;code_cip_id;pharmacies_name;appellation_titulaire;owner_last_name;owner_first_name;commune;postal_code
84AVI;2213516;PHARMACY NUM17382;M;Gaylord;Ronny;AVIGNON;84000
84AVI;2213537;PHARMACY NUM17383;Mme;Manfred;Maevane;AVIGNON;84000
84AVI;2213542;PHARMACY NUM17384;M;Thoma;Brit;AVIGNON;84000
84AVI;2213563;PHARMACY NUM17385;Mme;Téodoric;Carlos;AVIGNON;84000
84AVI;2001567;PHARMACY NUM17386;Mme;Marc-Antoine;Maika;AVIGNON;84000
84AVI;2001276;PHARMACY NUM17387;M;Gracia;Ghyslain;AVIGNON;84000
84AVI;2005548;PHARMACY NUM17388;M;Guilène;Gaétanne;AVIGNON;84000
84AVI;2012916;PHARMACY NUM17389;M;Ginger;Gomidas;AVIGNON;84000
84AVI;2006737;PHARMACY NUM17390;M;Bruce;Cliff;AVIGNON;84000
84AVI;2044289;PHARMACY NUM17391;Mme;Goliat;Mades;AVIGNON;84000
84AVI;2044294;PHARMACY NUM17392;Mme;Magaly;Miryam;AVIGNON;84000
84AVI;2044315;PHARMACY NUM17393;M;Addison;Genny;AVIGNON;84000
84AVI;2044320;PHARMACY NUM17394;M;Marika;Maëliss;AVIGNON;84000
84AVI;2044336;PHARMACY NUM17395;M;Gavin;Benyamin;AVIGNON;84000
84AVI;2044362;PHARMACY NUM17396;Mme;Médéric;Marguerite;AVIGNON;84000
84AVI;2044383;PHARMACY NUM17397;M;Mikelo;Batisto;AVIGNON;84000
84AVI;2044399;PHARMACY NUM17398;Mme;Médy;Bendita;AVIGNON;84000
84AVI;2044404;PHARMACY NUM17399;Mme;Fulvius;Marnia;AVIGNON;84000
84AVI;2043898;PHARMACY NUM17400;M;Adalard;Clément;AVIGNON;84000
84ORA;2044252;PHARMACY NUM17401;M;Mades;René;ORANGE;84100
84ORA;2011992;PHARMACY NUM17402;M;Ceslaw;René;ORANGE;84100
84ORA;2006541;PHARMACY NUM17403;Mme;Moncef;Marinos;ORANGE;84100
84ORA;2001566;PHARMACY NUM17404;Mme;Bunyamin;Turio;ORANGE;84100
84ORA;2000226;PHARMACY NUM17405;Mme;Mektilde;Tebaud;ORANGE;84100
84ORA;2214148;PHARMACY NUM17406;M;Gérard;Mohammud;ORANGE;84100
84ORA;2214200;PHARMACY NUM17407;M;Bilhal;Laorans;ORANGE;84100
84ORA;2214216;PHARMACY NUM17408;M;Briag;Adiël;ORANGE;84100
84ORA;2214221;PHARMACY NUM17409;M;Raoulin;Adams;ORANGE;84100
84ORA;2254882;PHARMACY NUM17410;M;Tin;Maxence;ORANGE;84100
84ORA;2276749;PHARMACY NUM17411;M;Bienaimé;Cliff;ORANGE;84100
84CAR;2279472;PHARMACY NUM17412;Mme;Marc-Antoine;Greten;SABLET;84110
84CAR;2043924;PHARMACY NUM17413;M;Chabane;Meidy;VAISON LA ROMAINE;84110
84CAR;2044027;PHARMACY NUM17414;Mme;Béatrice;Massa;VAISON LA ROMAINE;84110
84CAR;2266154;PHARMACY NUM17415;M;Finn;Mostapha;VAISON LA ROMAINE;84110
84PER;2001349;PHARMACY NUM17416;M;Cosme;Tibault;MIRABEAU;84120
84PER;2272168;PHARMACY NUM17417;Mme;Mona;Manelle;PERTUIS;84120
84PER;2270548;PHARMACY NUM17418;M;Romello;Matisse;PERTUIS;84120
84PER;2266552;PHARMACY NUM17419;M;Rahif;Marian;PERTUIS;84120
84PER;2250055;PHARMACY NUM17420;Mme;Manna;Théodos;PERTUIS;84120
84PER;2214258;PHARMACY NUM17421;Mme;Christ;Merwane;PERTUIS;84120
84PER;2214279;PHARMACY NUM17422;M;Marine;Magalie;PERTUIS;84120
84PER;2044121;PHARMACY NUM17423;M;Maurice;Maysoon;PERTUIS;84120
84SOR;2004039;PHARMACY NUM17424;Mme;Mannus;Bryann;LE PONTET;84130
84SOR;2214310;PHARMACY NUM17425;Mme;Clayton;Maribel;LE PONTET;84130
84SOR;2214326;PHARMACY NUM17426;M;Adams;Guillemert;LE PONTET;84130
84SOR;2214347;PHARMACY NUM17427;Mme;Adiël;Adenora;LE PONTET;84130
84SOR;2214352;PHARMACY NUM17428;M;Majdouline;Cesare;LE PONTET;84130
84AVI;2271735;PHARMACY NUM17429;M;Geoffroi;Adrianne;LE PONTET;84130
84AVI;2261329;PHARMACY NUM17430;M;Guyonne;Corneille;LE PONTET;84130
84SOR;2044032;PHARMACY NUM17431;Mme;Maalik;Gillian;MONTFAVET;84140
84SOR;2044184;PHARMACY NUM17432;M;Maneiza;Mojdeh;MONTFAVET;84140
84SOR;2214635;PHARMACY NUM17433;Mme;Manolya;Marie-amélie;MONTFAVET;84140
84SOR;2214640;PHARMACY NUM17434;M;Mélyne;Ada;MONTFAVET;84140
84SOR;2288665;PHARMACY NUM17435;M;Gretchen;Morganne;MONTFAVET;84140
84AVI;2250034;PHARMACY NUM17436;M;Chiheb;Marycka;MONTFAVET;84140
84ORA;2007110;PHARMACY NUM17437;M;Rex;Boniface;JONQUIERES;84150
84ORA;2213961;PHARMACY NUM17438;Mme;Giliane;Marcia;JONQUIERES;84150
84CAR;2214609;PHARMACY NUM17439;Mme;Gabia;Maurilio;VIOLES;84150
84PER;2213647;PHARMACY NUM17440;Mme;Beverly;Fiakr;CADENET;84160
84PER;2043966;PHARMACY NUM17441;Mme;Gustave;Rédouan;CUCURON;84160
84PER;2214017;PHARMACY NUM17442;M;Adenora;Octavio;LOURMARIN;84160
84CAR;2214064;PHARMACY NUM17443;M;Ronel;Marganne;MONTEUX;84170
84CAR;2214085;PHARMACY NUM17444;M;Maverick;Bixente;MONTEUX;84170
84CAR;2214090;PHARMACY NUM17445;Mme;Guéric;Bronislas;MONTEUX;84170
84CAR;2267912;PHARMACY NUM17446;M;Rolan;Georgi;MONTEUX;84170
84CAR;2014235;PHARMACY NUM17447;Mme;Maena;Miakim;BEAUMES DE VENISE;84190
84CAR;2214504;PHARMACY NUM17448;M;Mansoura;Mariella;VACQUEYRAS;84190
84CAR;2043877;PHARMACY NUM17449;M;Milio;Rohan;CARPENTRAS;84200
84CAR;2044210;PHARMACY NUM17450;Mme;Timotée;Tonio;CARPENTRAS;84200
84CAR;2001975;PHARMACY NUM17451;Mme;Théophane;Florentin;CARPENTRAS;84200
84CAR;2213694;PHARMACY NUM17452;Mme;Bernadeta;Marget;CARPENTRAS;84200
84CAR;2213715;PHARMACY NUM17453;Mme;Briac;Méimouna;CARPENTRAS;84200
84CAR;2213720;PHARMACY NUM17454;M;Marcus;Maëlla;CARPENTRAS;84200
84CAR;2213736;PHARMACY NUM17455;Mme;Maïwen;Gavan;CARPENTRAS;84200
84CAR;2213762;PHARMACY NUM17456;Mme;Therry;Craig;CARPENTRAS;84200
84CAR;2243032;PHARMACY NUM17457;M;Melanio;Rostan;CARPENTRAS;84200
84CAR;2252529;PHARMACY NUM17458;M;Mejdi;Mettild;CARPENTRAS;84200
84CAR;2261664;PHARMACY NUM17459;Mme;Migaëlla;Gallez;CARPENTRAS;84200
84SOR;2213343;PHARMACY NUM17460;Mme;Giacobo;Rowan;ALTHEN DES PALUDS;84210
84CAR;2004803;PHARMACY NUM17461;M;Gilles;Gasper;PERNES LES FONTAINES;84210
84CAR;2214242;PHARMACY NUM17462;Mme;Marie;Maddie;PERNES LES FONTAINES;84210
84CAR;2256371;PHARMACY NUM17463;Mme;Bertilie;Marwa;PERNES LES FONTAINES;84210
84CAR;2277302;PHARMACY NUM17464;Mme;Morjana;Matea;PERNES LES FONTAINES;84210
84CAR;2274867;PHARMACY NUM17465;Mme;Rony;Ralph;ST DIDIER;84210
84APT;2043835;PHARMACY NUM17466;M;Caspar;Maewenn;CABRIERES D AVIGNON;84220
84APT;2213935;PHARMACY NUM17467;M;Guthval;Tong;GORDES;84220
84APT;2249961;PHARMACY NUM17468;Mme;Rolan;Goliat;GOULT;84220
84APT;2250013;PHARMACY NUM17469;Mme;Brodwey;Maëlly;ROUSSILLON;84220
84SOR;2005135;PHARMACY NUM17470;Mme;Bojan;Camilo;CHATEAUNEUF DU PAPE;84230
84PER;2044142;PHARMACY NUM17471;Mme;Manouane;Chris;GRAMBOIS;84240
84PER;2260351;PHARMACY NUM17472;M;Claudie;Médard;LA TOUR D AIGUES;84240
84PER;2214499;PHARMACY NUM17473;Mme;Tibald;Guillem;LA TOUR D AIGUES;84240
84APT;2043840;PHARMACY NUM17474;M;Magar;Galliane;LE THOR;84250
84APT;2214750;PHARMACY NUM17475;M;Ceslaw;Gottlieb;LE THOR;84250
84CAR;2214436;PHARMACY NUM17476;Mme;Malorie;Mathilde;SARRIANS;84260
84CAR;2214441;PHARMACY NUM17477;Mme;Federico;Beth;SARRIANS;84260
84SOR;2003205;PHARMACY NUM17478;Mme;Marko;Thiery;VEDENE;84270
84SOR;2214588;PHARMACY NUM17479;M;Mauranne;Mohammad;VEDENE;84270
84SOR;2276487;PHARMACY NUM17480;M;Garry;Odin;VEDENE;84270
26NYO;2214389;PHARMACY NUM17481;Mme;Beniamin;Teofilo;STE CECILE LES VIGNES;84290
84CAV;2281083;PHARMACY NUM17482;Mme;Taylor;Adenor;CAVAILLON;84300
84CAV;2276424;PHARMACY NUM17483;M;Manolita;Maïwena;CAVAILLON;84300
84CAV;2260634;PHARMACY NUM17484;M;Berched;Mariève;CAVAILLON;84300
84CAV;2214677;PHARMACY NUM17485;M;Maïwenn;Marley;CAVAILLON;84300
84CAV;2213783;PHARMACY NUM17486;Mme;Chalom;Aglaia;CAVAILLON;84300
84CAV;2213799;PHARMACY NUM17487;Mme;Morad;Maëlyss;CAVAILLON;84300
84CAV;2213804;PHARMACY NUM17488;M;Moktar;Cornelio;CAVAILLON;84300
84CAV;2213825;PHARMACY NUM17489;M;Ganael;Marjorie;CAVAILLON;84300
84CAV;2213846;PHARMACY NUM17490;Mme;Glen;Morjana;CAVAILLON;84300
84CAV;2012771;PHARMACY NUM17491;M;Boshra;Mamoudou;CAVAILLON;84300
84CAV;2044273;PHARMACY NUM17492;M;Goran;Mirèio;CAVAILLON;84300
84CAV;2249998;PHARMACY NUM17493;M;Cassio;Mélynda;TAILLADES;84300
84SOR;2214106;PHARMACY NUM17494;M;Greten;Théodoret;MORIERES LES AVIGNON;84310
84SOR;2214111;PHARMACY NUM17495;M;Govrian;Marzena;MORIERES LES AVIGNON;84310
84SOR;2283190;PHARMACY NUM17496;Mme;Gastone;Gudule;MORIERES LES AVIGNON;84310
84SOR;2043856;PHARMACY NUM17497;M;Charlot;Mérick;ENTRAIGUES SUR LA SORGUE;84320
84SOR;2213909;PHARMACY NUM17498;Mme;Césaire;Gérardine;ENTRAIGUES SUR LA SORGUE;84320
84CAR;2213673;PHARMACY NUM17499;Mme;Filipe;Chaïm;CAROMB;84330
84CAR;2214022;PHARMACY NUM17500;Mme;Gwenvaël;Mendy;MALAUCENE;84340
84SOR;2264712;PHARMACY NUM17501;Mme;Gregorius;Adil;COURTHEZON;84350
84SOR;2255074;PHARMACY NUM17502;Mme;Constantino;Mectilde;COURTHEZON;84350
84PER;2275174;PHARMACY NUM17503;M;Malvin;Bibiana;LAURIS;84360
13SAL;2281282;PHARMACY NUM17504;M;Guewen;Roslin;MERINDOL;84360
84SOR;2003941;PHARMACY NUM17505;M;Meggan;Charli;BEDARRIDES;84370
84SOR;2213579;PHARMACY NUM17506;M;Raul;Ridge;BEDARRIDES;84370
84CAR;2006729;PHARMACY NUM17507;Mme;Brianne;Gwennoal;MAZAN;84380
84CAR;2259545;PHARMACY NUM17508;Mme;Manouane;Blake;MAZAN;84380
84CAR;2249982;PHARMACY NUM17509;M;Matias;Megann;SAULT;84390
84CAR;2005387;PHARMACY NUM17510;Mme;Ronald;Ramdane;ST CHRISTOL;84390
84CAR;2279844;PHARMACY NUM17511;Mme;Mietta;Béryl;GARGAS;84400
84APT;2044116;PHARMACY NUM17512;M;Miky;Charles-Edouard;APT;84400
84APT;2044137;PHARMACY NUM17513;Mme;Gladys;Megtilda;APT;84400
84APT;2213359;PHARMACY NUM17514;M;Reiner;Gerardo;APT;84400
84APT;2213385;PHARMACY NUM17515;M;Melvyn;Maximino;APT;84400
84APT;2252534;PHARMACY NUM17516;M;Morade;Mélike;APT;84400
84CAR;2014582;PHARMACY NUM17517;M;Macéo;Chaïm;BEDOIN;84410
84ORA;2044011;PHARMACY NUM17518;Mme;Madge;Trevis;PIOLENC;84420
84ORA;2044179;PHARMACY NUM17519;Mme;Chan;Treveur;PIOLENC;84420
84ORA;2214059;PHARMACY NUM17520;Mme;Milène;Reno;MONDRAGON;84430
84CAV;2214368;PHARMACY NUM17521;M;Adélia;Magella;ROBION;84440
84CAV;2043814;PHARMACY NUM17522;M;Remo;Celestu;ROBION;84440
84SOR;2214415;PHARMACY NUM17523;Mme;Gerardo;Oan;ST SATURNIN LES AVIGNON;84450
84SOR;2214420;PHARMACY NUM17524;Mme;Bleunienn;Gérôme;ST SATURNIN LES AVIGNON;84450
84CAV;2044095;PHARMACY NUM17525;M;Maiorga;Rankin;CHEVAL BLANC;84460
84SOR;2249956;PHARMACY NUM17526;Mme;Maeko;Milane;CHATEAUNEUF DE GADAGNE;84470
84APT;2006602;PHARMACY NUM17527;Mme;Ginnie;Bertile;BONNIEUX;84480
84CAR;2249977;PHARMACY NUM17528;Mme;Mami;Adonya;ST SATURNIN LES APT;84490
84ORA;2043919;PHARMACY NUM17529;M;Camillo;Mikaïl;BOLLENE;84500
84ORA;2044069;PHARMACY NUM17530;Mme;Rahif;Rolant;BOLLENE;84500
84ORA;2213610;PHARMACY NUM17531;Mme;Gustav;Marisa;BOLLENE;84500
84ORA;2213626;PHARMACY NUM17532;M;Gwennael;Gwendolyne;BOLLENE;84500
84ORA;2272351;PHARMACY NUM17533;Mme;Ricardo;Maryleine;BOLLENE;84500
84CAV;2013413;PHARMACY NUM17534;M;Marvine;Marinka;CAUMONT SUR DURANCE;84510
84PER;2214593;PHARMACY NUM17535;M;Maïva;Mazarin;VILLELAURE;84530
84ORA;2214132;PHARMACY NUM17536;M;Marjana;Guillem;MORNAS;84550
84APT;2005427;PHARMACY NUM17537;;Ruel;Maya;MENERBES;84560
84CAR;2214127;PHARMACY NUM17538;M;Carmel;Grégori;MORMOIRON;84570
26NYO;2002375;PHARMACY NUM17539;Mme;Afflamez;Ronel;GRILLON;84600
26NYO;2214546;PHARMACY NUM17540;M;Thibauld;Maher;VALREAS;84600
26NYO;2214567;PHARMACY NUM17541;M;Moris;Mingo;VALREAS;84600
26NYO;2271447;PHARMACY NUM17542;M;Raffaël;Millicent;VALREAS;84600
84SOR;2043903;PHARMACY NUM17543;M;Bogdan;Birgitt;SORGUES;84700
84SOR;2044158;PHARMACY NUM17544;Mme;Marnie;Milène;SORGUES;84700
84SOR;2013535;PHARMACY NUM17545;Mme;Rudi;Marilyne;SORGUES;84700
84SOR;2214462;PHARMACY NUM17546;Mme;Margerie;Adélia;SORGUES;84700
84SOR;2214478;PHARMACY NUM17547;M;Thiess;Thao;SORGUES;84700
84SOR;2262846;PHARMACY NUM17548;M;Bendix;Raimond;SORGUES;84700
84SOR;2254306;PHARMACY NUM17549;Mme;Bilele;Metig;SORGUES;84700
84APT;2280839;PHARMACY NUM17550;M;Marion;Georgia;VELLERON;84740
84APT;2044163;PHARMACY NUM17551;Mme;Gracianne;Clint;L ISLE SUR LA SORGUE;84800
84APT;2044205;PHARMACY NUM17552;Mme;Gadiel;Gabriela;L ISLE SUR LA SORGUE;84800
84APT;2001830;PHARMACY NUM17553;Mme;Foudil;Geraldo;L ISLE SUR LA SORGUE;84800
84APT;2213956;PHARMACY NUM17554;Mme;Cornely;Milly;L ISLE SUR LA SORGUE;84800
84APT;2243027;PHARMACY NUM17555;M;Aëlys;Teofilo;L ISLE SUR LA SORGUE;84800
84APT;2265276;PHARMACY NUM17556;Mme;Raynald;Meriam;L ISLE SUR LA SORGUE;84800
84APT;2266400;PHARMACY NUM17557;Mme;Oberto;Cristian;L ISLE SUR LA SORGUE;84800
84APT;2012764;PHARMACY NUM17558;Mme;Adelan;Goliat;LAGNES;84800
84CAR;2013463;PHARMACY NUM17559;Mme;Tuan;Tenenan;AUBIGNAN;84810
26NYO;2214614;PHARMACY NUM17560;M;Colas;Cécilio;VISAN;84820
84ORA;2214457;PHARMACY NUM17561;M;Thadée;Gaelig;SERIGNAN DU COMTAT;84830
26NYO;2213982;PHARMACY NUM17562;Mme;Maroua;Rafik;LAPALUD;84840
84ORA;2014387;PHARMACY NUM17563;Mme;Martino;Guerard;CAMARET SUR AIGUES;84850
84ORA;2213652;PHARMACY NUM17564;M;Gordie;Mendy;CADEROUSSE;84860
84CAR;2254128;PHARMACY NUM17565;M;Gauthière;Maëlig;LORIOL DU COMTAT;84870
85LRO;2274495;PHARMACY NUM17566;M;Moïsette;Malena;LA ROCHE SUR YON;85000
85LRO;2250191;PHARMACY NUM17567;M;Guillemette;Merlin;LA ROCHE SUR YON;85000
85LRO;2253145;PHARMACY NUM17568;M;Rino;Mélaine;LA ROCHE SUR YON;85000
85LRO;2260152;PHARMACY NUM17569;Mme;Maryvette;Timoteo;LA ROCHE SUR YON;85000
85LRO;2262338;PHARMACY NUM17570;Mme;Tremeur;Maylis;LA ROCHE SUR YON;85000
85LRO;2215864;PHARMACY NUM17571;Mme;Adjani;Abriel;LA ROCHE SUR YON;85000
85LRO;2215890;PHARMACY NUM17572;M;Camal;Maxandre;LA ROCHE SUR YON;85000
85LRO;2215932;PHARMACY NUM17573;Mme;Fulvius;Gonzalve;LA ROCHE SUR YON;85000
85LRO;2216559;PHARMACY NUM17574;M;Guénhaël;Mikola;LA ROCHE SUR YON;85000
85LRO;2004877;PHARMACY NUM17575;Mme;Gwen;Adjanie;LA ROCHE SUR YON;85000
85LRO;2005804;PHARMACY NUM17576;Mme;Mattiassu;Godard;LA ROCHE SUR YON;85000
85LRO;2005863;PHARMACY NUM17577;Mme;Roi;Chabane;LA ROCHE SUR YON;85000
85LRO;2013466;PHARMACY NUM17578;Mme;Bilale;Malika;LA ROCHE SUR YON;85000
85LRO;2044451;PHARMACY NUM17579;Mme;Gomidas;Maëliss;LA ROCHE SUR YON;85000
85LRO;2044760;PHARMACY NUM17580;Mme;Matelda;Théodoret;LA ROCHE SUR YON;85000
85LRO;2044776;PHARMACY NUM17581;M;Mariama;Mélisande;LA ROCHE SUR YON;85000
85LRO;2044797;PHARMACY NUM17582;;Martienne;Maricke;LA ROCHE SUR YON;85000
85LHE;2215686;PHARMACY NUM17583;M;Margareth;Marika;MOUILLERON LE CAPTIF;85000
85LSA;2044781;PHARMACY NUM17584;Mme;Bobbie;Godefroi;LES SABLES D OLONNE;85100
85LSA;2216009;PHARMACY NUM17585;Mme;Madge;Adelyne;LES SABLES D OLONNE;85100
85LSA;2216014;PHARMACY NUM17586;M;Marinne;Ghaïs;LES SABLES D OLONNE;85100
85LSA;2216040;PHARMACY NUM17587;M;Cisar;Méloé;LES SABLES D OLONNE;85100
85LSA;2216056;PHARMACY NUM17588;Mme;Rodolfo;Maëline;LES SABLES D OLONNE;85100
85LSA;2216061;PHARMACY NUM17589;Mme;Crescence;Gwennoal;LES SABLES D OLONNE;85100
85LSA;2216082;PHARMACY NUM17590;M;Marei;Mojdeh;LES SABLES D OLONNE;85100
85LSA;2216098;PHARMACY NUM17591;Mme;Raffaël;Cécil;LES SABLES D OLONNE;85100
85LSA;2282616;PHARMACY NUM17592;M;Crispin;Gwaldys;LES SABLES D OLONNE;85100
85LHE;2216124;PHARMACY NUM17593;M;Mariano;Morade;STE CECILE;85110
85CHT;2044493;PHARMACY NUM17594;M;Gérémia;Tancrède;CHANTONNAY;85110
85CHT;2002069;PHARMACY NUM17595;Mme;Brigal;Ghyslain;CHANTONNAY;85110
85CHT;2215094;PHARMACY NUM17596;M;Benji;Mannus;CHANTONNAY;85110
85CHT;2215115;PHARMACY NUM17597;Mme;Benoni;Tery;CHANTONNAY;85110
85CHT;2216590;PHARMACY NUM17598;M;Gérémia;Chaker;MONSIREIGNE;85110
85CHT;2216213;PHARMACY NUM17599;Mme;Maudet;Germene;ST GERMAIN DE PRINCAY;85110
85CHT;2044561;PHARMACY NUM17600;Mme;Gary;Rui;LA CHATAIGNERAIE;85120
85CHT;2215136;PHARMACY NUM17601;M;Grégoire;Mazal;LA CHATAIGNERAIE;85120
85CHT;2250207;PHARMACY NUM17602;Mme;Gaxine;Mahats;LA CHATAIGNERAIE;85120
85CHT;2216501;PHARMACY NUM17603;Mme;Georgi;Razi;VOUVANT;85120
79BRE;2012711;PHARMACY NUM17604;Mme;Roberto;Gladez;ST PIERRE DU CHEMIN;85120
85MOR;2215424;PHARMACY NUM17605;Mme;Mohand;Rambert;LA GAUBRETIERE;85130
85MOR;2288450;PHARMACY NUM17606;M;Marion;Ben;LA VERRIE;85130
85MOR;2265119;PHARMACY NUM17607;Mme;Cham;Tullio;LA VERRIE;85130
85MOR;2215534;PHARMACY NUM17608;Mme;Monette;Toussaint;LES LANDES GENUSSON;85130
85MOR;2250170;PHARMACY NUM17609;M;Magali;Martha;TIFFAUGES;85130
85LHE;2044666;PHARMACY NUM17610;Mme;Gentiane;Mick;CHAUCHE;85140
85LHE;2215775;PHARMACY NUM17611;Mme;Gaelig;Guilleme;L OIE;85140
85LHE;2215272;PHARMACY NUM17612;Mme;Maudez;Britanie;LES ESSARTS;85140
85LHE;2271845;PHARMACY NUM17613;M;Gary;Moazan;LES ESSARTS;85140
85LHE;2216344;PHARMACY NUM17614;Mme;Berty;Mattalus;ST MARTIN DES NOYERS;85140
85SHI;2005977;PHARMACY NUM17615;Mme;Matis;Maguelonne;ST JULIEN DES LANDES;85150
85LSA;2215644;PHARMACY NUM17616;Mme;Flint;Charlez;LA MOTHE ACHARD;85150
85LSA;2216166;PHARMACY NUM17617;Mme;Méloir;Maximino;STE FLAIVE DES LOUPS;85150
85CHL;2250228;PHARMACY NUM17618;Mme;Melaine;Mélaire;ST JEAN DE MONTS;85160
85CHL;2001526;PHARMACY NUM17619;Mme;Mikelo;Raimund;ST JEAN DE MONTS;85160
85CHL;2044582;PHARMACY NUM17620;M;Ron;Georgio;ST JEAN DE MONTS;85160
85LRO;2215246;PHARMACY NUM17621;Mme;Maurilio;Gasparin;DOMPIERRE SUR YON;85170
85LHE;2280315;PHARMACY NUM17622;Mme;Brunella;Chirag;BELLEVILLE SUR VIE;85170
85LHE;2006550;PHARMACY NUM17623;Mme;Médard;Chakir;LE POIRE SUR VIE;85170
85LHE;2003789;PHARMACY NUM17624;Mme;Bihar;Collin;LE POIRE SUR VIE;85170
85LHE;2215581;PHARMACY NUM17625;Mme;Malaurie;Madelaine;LES LUCS SUR BOULOGNE;85170
85LHE;2281481;PHARMACY NUM17626;Mme;Mélia;Théophane;ST DENIS LA CHEVASSE;85170
85LSA;2044818;PHARMACY NUM17627;M;Guillemo;Gatian;CHATEAU D OLONNE;85180
85LSA;2215157;PHARMACY NUM17628;M;Genevriévre;Boualem;CHATEAU D OLONNE;85180
85LSA;2215162;PHARMACY NUM17629;M;Thad;Rayen;CHATEAU D OLONNE;85180
85LSA;2261224;PHARMACY NUM17630;M;Boniface;Célian;CHATEAU D OLONNE;85180
85LSA;2266882;PHARMACY NUM17631;Mme;Gregoria;Britany;CHATEAU D OLONNE;85180
85SHI;2044535;PHARMACY NUM17632;Mme;Teofilo;Mahalia;AIZENAY;85190
85SHI;2267315;PHARMACY NUM17633;M;Marcande;Marisa;AIZENAY;85190
85SHI;2283929;PHARMACY NUM17634;Mme;Minerva;Laël;AIZENAY;85190
85LSA;2214829;PHARMACY NUM17635;Mme;Marlone;Marcio;BEAULIEU SOUS LA ROCHE;85190
85LSA;2002816;PHARMACY NUM17636;Mme;Melvil;Rufo;VENANSAULT;85190
85FON;2258253;PHARMACY NUM17637;M;Bridget;Clint;FONTENAY LE COMTE;85200
85FON;2256607;PHARMACY NUM17638;Mme;Golda;Christoph;FONTENAY LE COMTE;85200
85FON;2215335;PHARMACY NUM17639;Mme;Chafik;Mahault;FONTENAY LE COMTE;85200
85FON;2215356;PHARMACY NUM17640;Mme;Gall;Guyllaume;FONTENAY LE COMTE;85200
85FON;2215398;PHARMACY NUM17641;M;Crispin;Adhémar;FONTENAY LE COMTE;85200
85FON;2044713;PHARMACY NUM17642;Mme;Manuela;Maïalen;FONTENAY LE COMTE;85200
85FON;2044687;PHARMACY NUM17643;M;Teikimoeatua;Guillemette;FONTENAY LE COMTE;85200
85FON;2215361;PHARMACY NUM17644;Mme;Mori;Chan;FONTENAY LE COMTE CEDEX;85204
85CHT;2044472;PHARMACY NUM17645;M;Maxim;Bartolomée;STE HERMINE;85210
85CHT;2263829;PHARMACY NUM17646;M;Rufino;Terence;STE HERMINE;85210
85SHI;2250060;PHARMACY NUM17647;M;Celin;Milko;APREMONT;85220
85SHI;2215204;PHARMACY NUM17648;Mme;Calliste;Romant;COEX;85220
85SHI;2215225;PHARMACY NUM17649;Mme;Rony;Giovani;COMMEQUIERS;85220
85SHI;2044734;PHARMACY NUM17650;Mme;Roger;Marylise;L AIGUILLON SUR VIE;85220
85CHL;2214855;PHARMACY NUM17651;Mme;Guénolé;Rajiv;BEAUVOIR SUR MER;85230
85CHL;2014218;PHARMACY NUM17652;Mme;Gustav;Mavelle;BEAUVOIR SUR MER;85230
85CHL;2214918;PHARMACY NUM17653;M;Gaétanne;Gianni;BOUIN;85230
85CHL;2216229;PHARMACY NUM17654;Mme;Ruggero;Claudy;ST GERVAIS;85230
85FON;2215403;PHARMACY NUM17655;M;Flaviano;Corey;FOUSSAIS PAYRE;85240
85FON;2250118;PHARMACY NUM17656;;Chaïm;Chiheb;NIEUL SUR L AUTISE;85240
85FON;2004564;PHARMACY NUM17657;Mme;Cernin;Fabricio;ST HILAIRE DES LOGES;85240
85LHE;2215183;PHARMACY NUM17658;M;Mimi;Mikel;CHAVAGNES EN PAILLERS;85250
85LHE;2267121;PHARMACY NUM17659;Mme;Tomislav;Thanh;ST FULGENT;85250
85LHE;2000777;PHARMACY NUM17660;Mme;Milla;Madjid;LES BROUZILS;85260
44LSO;2215466;PHARMACY NUM17661;Mme;Giuliana;Charlot;L HERBERGEMENT;85260
85SHI;2044619;PHARMACY NUM17662;M;Guillemert;Mirca;ST HILAIRE DE RIEZ;85270
85SHI;2000699;PHARMACY NUM17663;Mme;Tanguy;Ghiles;ST HILAIRE DE RIEZ;85270
85SHI;2261858;PHARMACY NUM17664;M;Roi;Craig;ST HILAIRE DE RIEZ;85270
85SHI;2272110;PHARMACY NUM17665;M;Mehmet;Mostafa;ST HILAIRE DE RIEZ;85270
85LRO;2215293;PHARMACY NUM17666;M;Bobby;Téodor;LA FERRIERE;85280
85LRO;2215309;PHARMACY NUM17667;M;Merwan;Maryem;LA FERRIERE;85280
85MOR;2013807;PHARMACY NUM17668;M;Maior;Mamar;MORTAGNE SUR SEVRE;85290
85MOR;2006363;PHARMACY NUM17669;Mme;Marjory;Marie-amélie;MORTAGNE SUR SEVRE;85290
85LHE;2269773;PHARMACY NUM17670;Mme;Margareth;Martino;ST LAURENT SUR SEVRE;85290
85SHI;2216412;PHARMACY NUM17671;Mme;Brigal;Txomin;SOULLANS;85300
85CHL;2266788;PHARMACY NUM17672;Mme;Gaëlla;Guirec;CHALLANS;85300
85CHL;2256324;PHARMACY NUM17673;Mme;Guillaume;Marei;CHALLANS;85300
85CHL;2215026;PHARMACY NUM17674;M;Bénigne;Charef;CHALLANS;85300
85CHL;2215052;PHARMACY NUM17675;Mme;Miky;Aënaelle;CHALLANS;85300
85CHL;2000104;PHARMACY NUM17676;Mme;Broderick;Moïse;CHALLANS;85300
85CHL;2044708;PHARMACY NUM17677;Mme;Gerry;Cory;CHALLANS;85300
